0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label,belong
0.5051021,1.39775,0.8091268,3.9033365,0.8839034,0.022828044,1.2792363,0.31328264,0.0,0.0,1.0523797,1.5987036,0.5436644,2.2875943,0.08517636,0.0,0.0,0.39352795,0.9207557,0.0,0.15857288,0.030969914,0.0,2.5176153,0.0,2.075107,0.0,0.4567332,0.0,0.0,4.640579,0.14195143,0.20740278,1.4799337,0.0,0.4520076,0.63834673,2.1531763,0.81510174,3.1685042,0.6492038,1.8941886,1.699081,0.0,0.0,1.1532006,0.0,3.5417333,0.71463084,0.05685449,0.121172085,0.002924596,0.5514737,0.26143557,0.05251397,0.35128865,2.327734,4.1708803,0.051143035,0.8148407,0.6333694,3.2114024,0.8013638,0.0,168.0,subgraph0
0.14482507,0.8418935,0.3961449,2.0115757,0.17867932,0.0,0.6971353,0.0,0.0,0.0,0.31677797,0.8329382,0.0,1.385454,0.0,0.0,0.0,0.3590455,0.23383933,0.0,0.095235005,0.0,0.0,1.0511694,0.0,1.0043374,0.0,0.0808736,0.0,0.0,3.0172224,0.00872922,0.0,0.36152518,0.0,0.02617792,0.0809471,1.417533,0.0,1.6332757,0.0,1.464962,1.0841963,0.0,0.0,0.54473597,0.0,2.3877416,0.03974498,0.0,0.16304559,0.05479843,0.2984926,0.0,0.0,0.0,1.3813941,2.040425,0.056942556,0.17178205,0.0,1.2833565,0.676868,0.0,168.0,subgraph0
0.6334841,1.1396761,0.8240291,4.0074654,0.7252,0.0,1.2708398,0.3121549,0.0,0.0,0.74818105,1.2732791,0.35999346,2.2619956,0.0,0.0,0.0,0.3590455,0.8178408,0.0,0.095235005,0.0,0.0,2.6675491,0.0,2.1781135,0.0,0.17628977,0.0,0.0,4.6501074,0.04394363,0.0,1.4411829,0.0,0.02617792,0.50720674,2.0846217,0.87514603,3.0486782,0.436647,2.2754884,1.8471688,0.0,0.0,1.471633,0.0,3.6861162,0.6975231,0.16843888,0.16304559,0.05479843,0.44133416,0.0,0.0,0.38254112,2.531283,4.177075,0.06149281,0.6182231,0.5149607,3.1708379,0.8321669,0.0,168.0,subgraph0
0.6471282,1.1551768,0.9932354,4.1390767,0.8394821,0.0,1.2084894,0.33192605,0.0,0.0,0.8809566,1.427175,0.5618046,2.3319185,0.0,0.0,0.0,0.3590455,0.9706861,0.0,0.095235005,0.0,0.0,2.7404635,0.0,2.196406,0.0,0.094792455,0.0,0.0,4.6352944,0.18311462,0.0,1.5812932,0.0,0.16405505,0.64156187,2.162614,0.8895128,3.2082496,0.49011004,1.815807,1.9189615,0.0,0.0,1.3696694,0.0,3.8097806,0.8319106,0.20859188,0.16304559,0.05479843,0.5233867,0.0,0.0,0.44056147,2.686154,4.2481833,0.0,0.6760466,0.65049875,3.2848299,0.89760023,0.0,168.0,subgraph0
0.68358505,0.99696356,0.88519096,4.133079,0.98684096,0.0,1.2712852,0.3976388,0.0,0.0,1.004309,1.2008791,0.6905148,2.2259657,0.07142545,0.0,0.0,0.07946206,0.99575716,0.0,0.0,0.0,0.0,2.7664618,0.0,2.301351,0.0,0.06785448,0.0,0.0,4.5880337,0.21658553,0.0,1.685854,0.0,0.13787714,0.7479737,1.7658241,1.0259805,2.743013,0.60413885,1.7109014,1.676936,0.0,0.0,1.3443677,0.0,3.6930199,0.7977717,0.13147879,0.0,0.1135128,0.5618613,0.17143185,0.0,0.41484094,2.507071,4.4490733,0.059554543,0.78277236,0.65210974,3.444303,0.5463765,0.0,168.0,subgraph0
0.6876932,1.0186188,0.88278294,4.0459757,0.62890357,0.0,1.2509521,0.36472958,0.0,0.0,1.0671511,1.7068305,0.2653835,2.1185546,0.0,0.0,0.0,0.4470615,0.9778991,0.0,0.0,0.064396925,0.0,2.6518493,0.0,2.1487682,0.0,0.7976443,0.0,0.0,5.215776,0.085859984,0.0,1.3693241,0.0,0.38381052,0.5455243,1.7824432,0.85158867,2.8671565,0.43819052,2.6678886,1.5226033,0.0,0.0,1.2486087,0.0,3.6976762,0.6859615,0.21437278,0.029902484,0.0,0.5529277,0.037788846,0.0,0.33467224,2.73419,4.1545973,0.11531761,0.5719696,0.5757904,3.0843627,0.8491432,0.0,168.0,subgraph0
0.5999784,1.0556607,0.80935246,4.1625247,0.61549014,0.022828044,1.3196073,0.3143914,0.0,0.0,0.9059907,1.4872134,0.15001804,1.9594858,0.0,0.0,0.0,0.39352795,0.6708628,0.0,0.15857288,0.030969914,0.0,2.710733,0.0,2.2022374,0.0,0.4108103,0.0,0.0,4.86782,0.16020778,0.20740278,1.3754785,0.0,0.38474512,0.48079285,1.9159466,0.83098495,3.118531,0.5945969,2.411612,1.957523,0.0,0.0,1.2404368,0.0,3.9353385,0.6162846,0.13162881,0.121172085,0.0,0.529824,0.11905405,0.05251397,0.31291193,2.1419203,4.3387365,0.14345679,0.55459017,0.49536246,3.1657007,0.7879981,0.0,168.0,subgraph0
0.30327797,1.0114433,0.6146694,3.6098104,0.5300743,0.022828044,1.1783926,0.06033185,0.0,0.0,0.7352421,1.3752341,0.24119315,1.8417542,0.0,0.0,0.0,0.39352795,0.585868,0.0,0.15857288,0.030969914,0.0,2.304464,0.0,1.7691118,0.0,0.36666524,0.0,0.0,4.3640494,0.14195143,0.20740278,1.1662352,0.0,0.4520076,0.30714658,1.814163,0.39955625,2.7553015,0.4590479,1.8425882,1.571246,0.0,0.0,0.890166,0.0,3.679451,0.55348897,0.0,0.121172085,0.0,0.41488072,0.11905405,0.05251397,0.21004136,1.8565515,3.65054,0.07413692,0.57095116,0.3108649,2.6908326,0.6758163,0.0,168.0,subgraph0
0.7405965,1.1777971,0.9248501,4.198413,0.800975,0.0,1.2085294,0.3374448,0.0,0.0,0.8279083,1.3588195,0.5262306,2.3563955,0.0,0.0,0.0,0.3590455,0.9401554,0.0,0.095235005,0.0,0.0,2.694034,0.0,2.1858573,0.0,0.0808736,0.0,0.0,4.749454,0.09290225,0.0,1.5599,0.0,0.02617792,0.5811647,2.2508764,0.83691645,3.210739,0.41448617,2.2388058,1.8812122,0.0,0.0,1.2753304,0.0,3.8317912,0.80376196,0.18526767,0.16304559,0.05479843,0.5291891,0.0,0.0,0.43708125,2.6888351,4.251285,0.0,0.65997183,0.6282182,3.286031,0.8676319,0.0,168.0,subgraph0
0.52926177,1.1382513,0.9151707,3.9851112,0.72923017,0.022828044,1.393641,0.25143528,0.0,0.0,1.0074517,1.5751593,0.27775252,2.0718045,0.05763778,0.0,0.0,0.39352795,0.78098947,0.0,0.15857288,0.030969914,0.0,2.672744,0.0,2.168101,0.0,0.5193459,0.0,0.0,4.6772747,0.15925503,0.20740278,1.3322959,0.0,0.38474512,0.5688516,1.8832798,0.87989664,3.0460384,0.68594277,2.3119233,1.8479173,0.0,0.0,1.3124915,0.0,3.6818361,0.6025455,0.13154267,0.121172085,0.0,0.45199695,0.11905405,0.05251397,0.30991215,2.180936,4.200638,0.18069358,0.58409363,0.5136953,3.1048539,0.821843,0.0,168.0,subgraph0
0.0,0.5515541,0.452885,2.9398427,0.17173019,0.0,1.0704052,0.0,0.0,0.0,0.24066079,1.030333,0.0,1.6221026,0.0,0.0,0.0,0.26696903,0.25830162,0.0,0.0,0.0,0.0,1.9294224,0.0,1.4416021,0.0,0.13312158,0.0,0.0,3.700708,0.0,0.0,0.7361464,0.0,0.0,0.122061506,1.257966,0.19035634,1.9601299,0.19607665,1.9194187,0.89745724,0.0,0.0,1.0638008,0.0,3.2353714,0.37677002,0.0,0.0,0.09383694,0.28822964,0.0,0.0,0.0,1.3545532,3.0131145,0.14649144,0.43706673,0.07954921,2.1142008,0.35272965,0.0,168.0,subgraph0
0.5279157,1.1031172,0.9152528,3.9017038,0.70136577,0.0,1.2613956,0.24675465,0.0,0.0,1.0115805,1.7308605,0.35285634,2.2079005,0.0,0.0,0.0,0.4470615,1.0474385,0.0,0.0,0.064396925,0.0,2.4461555,0.0,1.9737458,0.0,0.8083596,0.0,0.0,5.0948324,0.0,0.0,1.3118851,0.0,0.38381052,0.49569237,1.8259693,0.6938592,2.7795687,0.42457604,2.6741877,1.2109983,0.0,0.0,1.4580224,0.0,3.556919,0.717922,0.1583516,0.029902484,0.0,0.4428828,0.050497513,0.0,0.3379557,2.808302,3.8796515,0.026873961,0.60922825,0.60058683,2.985423,0.91485,0.0,168.0,subgraph0
0.34011343,0.992957,0.9721566,3.2618527,0.5467107,0.0,1.3086216,0.31055,0.0,0.0,0.82714033,1.3775163,0.2601563,2.1343112,0.19933006,0.0,0.0,0.39660853,0.77820385,0.0,0.095235005,0.0,0.0,2.3445349,0.0,2.0330582,0.0,0.35752013,0.0,0.0,3.9066784,0.08546128,0.0,0.9840974,0.0,0.16405505,0.6992216,1.6419501,0.87320876,2.4934874,0.46100417,1.4561472,1.6614618,0.0,0.0,1.1592734,0.0,2.8022437,0.37442172,0.13621981,0.16304559,0.05479843,0.3562616,0.0,0.0,0.14739177,2.1481092,3.5057898,0.28308758,0.49357393,0.3104088,2.5757976,0.7803199,0.0,168.0,subgraph0
0.54425937,1.2573087,0.85155857,3.7235985,0.7522569,0.0,1.215234,0.28666312,0.0,0.0,0.8608118,1.3349016,0.55006003,2.42471,0.020659365,0.0,0.0,0.3590455,0.91104394,0.0,0.095235005,0.0,0.0,2.444864,0.0,2.0404234,0.0,0.10800744,0.0,0.0,4.3535185,0.00872922,0.0,1.3497586,0.0,0.02617792,0.5979928,2.076236,0.7008847,2.913622,0.35472032,2.214344,1.6163766,0.0,0.0,1.3628943,0.0,3.2566795,0.6718898,0.047333896,0.16304559,0.05479843,0.5207429,0.016559593,0.0,0.34612587,2.4940624,3.7984343,0.017237991,0.7158421,0.47991163,2.9789107,0.7791041,0.0,168.0,subgraph0
0.075127065,0.7641197,0.3895843,2.2888618,0.1436201,0.0,0.9039264,0.0,0.0,0.0,0.2948848,1.2141055,0.0,0.8536887,0.0,0.0,0.0,0.06255171,0.17152546,0.0,0.082744874,0.21611527,0.0,1.4942524,0.0,1.0874844,0.022125706,0.5377576,0.0,0.0,3.6819606,0.0,0.058983292,0.46392685,0.0,0.51509225,0.0,0.8016894,0.14520437,1.3850638,0.34251276,1.6210271,1.0744185,0.0,0.0,0.7280557,0.0,2.7074242,0.19724788,0.0,0.0,0.0,0.1610763,0.18044618,0.0,0.0073267072,1.4349536,2.23388,0.41172302,0.12240456,0.0,1.4023973,0.7683549,0.0,168.0,subgraph0
0.1875179,0.83594435,0.3850983,2.2297812,0.18283865,0.0,0.7197161,0.0,0.0,0.0,0.34045947,0.8438813,0.0,1.4073466,0.0,0.0,0.0,0.3590455,0.2124443,0.0,0.095235005,0.0,0.0,1.167686,0.0,1.0755613,0.0,0.0808736,0.0,0.0,3.1968741,0.00872922,0.0,0.43494877,0.0,0.02617792,0.102305785,1.4608116,0.0,1.7258375,0.0060970876,1.5256354,1.1771605,0.0,0.0,0.5870378,0.0,2.5790136,0.05550698,0.0,0.16304559,0.05479843,0.33982465,0.0,0.0,0.0,1.449286,2.2538705,0.049966887,0.16888078,0.0,1.4157164,0.676868,0.0,168.0,subgraph0
0.5239495,1.1618798,0.5451753,3.773542,0.5700523,0.0,1.1096239,0.12949878,0.0,0.0,0.70218825,1.493029,0.2844388,1.751464,0.0,0.0,0.0,0.06255171,0.6958177,0.0,0.082744874,0.21611527,0.0,2.354525,0.0,1.8003464,0.022125706,0.48942927,0.0,0.0,4.9694424,0.0,0.058983292,1.2717566,0.0,0.4444776,0.2677169,1.708248,0.37563777,2.4697385,0.27638528,2.1847234,1.4447966,0.0,0.0,0.87636185,0.0,3.7484307,0.58616227,0.031786446,0.0,0.0,0.45335695,0.18044618,0.0,0.31335723,2.422089,3.7831147,0.17723726,0.5734644,0.38112795,2.792677,0.7385009,0.0,168.0,subgraph0
0.24423231,0.9529231,0.43143386,2.6450028,0.32987517,0.0,0.92396754,0.0,0.0,0.0,0.4484076,1.344573,0.0,1.1738904,0.0,0.0,0.0,0.06255171,0.3753537,0.0,0.082744874,0.21611527,0.0,1.6660936,0.0,1.255328,0.022125706,0.5430542,0.0,0.0,4.093153,0.0,0.058983292,0.714585,0.0,0.37721512,0.06894748,1.165508,0.19422746,1.7573138,0.28905383,2.3498142,1.0574527,0.0,0.0,1.0610893,0.0,2.8089652,0.3862581,0.0,0.0,0.0,0.24160784,0.18044618,0.0,0.10649538,1.8524106,2.6220527,0.29259372,0.32010707,0.20361745,1.8075771,0.78794867,0.0,168.0,subgraph0
0.55921966,1.1917913,0.9054459,3.840995,0.7969908,0.0,1.2841675,0.26153785,0.0,0.0,0.78278035,1.366386,0.5429084,2.3889055,0.019688426,0.0,0.0,0.36501032,0.9584216,0.0,0.095235005,0.0,0.0,2.5416796,0.0,2.0738688,0.0,0.21310169,0.0,0.0,4.489556,0.00872922,0.0,1.4487162,0.0,0.02617792,0.5363207,2.165372,0.77866024,3.0697095,0.43894213,2.2508254,1.6061208,0.0,0.0,1.5622332,0.0,3.440549,0.7998389,0.10584818,0.16304559,0.05479843,0.37958544,0.044517454,0.0,0.40499598,2.6754465,3.931964,0.0,0.66237706,0.58476055,3.100451,0.86826825,0.0,168.0,subgraph0
0.5949859,1.3198649,0.77214056,3.9359858,0.7717794,0.0,1.2297212,0.33979455,0.0,0.0,1.0426636,1.7259029,0.36589688,2.3811092,0.0,0.0,0.0,0.4470615,1.0499642,0.0,0.0,0.064396925,0.0,2.426666,0.0,1.9992776,0.0,0.7788611,0.0,0.0,5.272451,0.0,0.0,1.3894879,0.0,0.38381052,0.5529939,2.035338,0.769878,2.869577,0.41342145,2.6606753,1.2553811,0.0,0.0,1.4310869,0.0,3.5758748,0.7142552,0.14982888,0.029902484,0.10901602,0.60613215,0.12633237,0.0,0.3025174,2.8822513,4.0976458,0.026873961,0.7686104,0.6739041,3.1388164,0.8744723,0.0,168.0,subgraph0
0.625789,0.97568566,0.84252304,3.8485832,0.7812306,0.0,1.2578793,0.32137072,0.0,0.0,1.0437446,1.4846194,0.5819281,2.215774,0.0,0.0,0.0,0.4079769,1.0865837,0.0,0.0,0.11578628,0.0,2.4864514,0.0,2.0964923,0.0,0.5113123,0.0,0.0,4.727835,0.012092409,0.036012214,1.4041622,0.0,0.41227365,0.6297921,1.5495133,0.7494796,2.652894,0.3692755,2.0670016,1.2858483,0.0,0.0,1.0245658,0.0,3.4023368,0.677612,0.1148071,0.0537165,0.0,0.5536227,0.0040417053,0.08376375,0.36437142,2.4664774,3.952529,0.026844291,0.69039994,0.52155375,3.0361023,0.5374128,0.0,168.0,subgraph0
0.77480674,1.110605,0.7209562,4.6874113,0.6065303,0.0,1.4038683,0.36823523,0.0,0.0,0.9949982,1.6248403,0.14995626,2.1963105,0.0,0.0,0.0,0.4470615,0.8242802,0.0,0.0,0.064396925,0.0,2.8683085,0.030321382,2.3621242,0.0,0.72741216,0.0,0.0,5.848432,0.0,0.0,1.5240012,0.0,0.38381052,0.5174241,1.8960326,0.7944279,3.093656,0.39347005,2.77478,1.6695828,0.0,0.0,1.2618102,0.0,4.4874573,0.64451736,0.1355953,0.029902484,0.0,0.7286126,0.037788846,0.0,0.3804054,2.8161447,4.822228,0.044531863,0.49200493,0.61477995,3.374638,0.7518433,0.0,168.0,subgraph0
0.26212227,1.1015078,0.47568303,3.2538579,0.5080754,0.0,1.1485207,0.1630442,0.0,0.0,0.7619259,1.5402851,0.25365782,1.4537632,0.0,0.0,0.0,0.06255171,0.6898074,0.0,0.082744874,0.27933958,1.1632215,2.0209718,0.019831914,1.6496079,0.022125706,0.6176614,0.87568915,0.0,3.5150695,0.0,0.058983292,1.0091563,0.0,0.37721512,0.44944644,1.2568932,0.41766074,2.0635107,0.38310218,1.4843302,1.4355311,0.0,1.1626854,0.56584966,0.0,3.2602727,0.35691288,0.024345381,1.0462373,0.0,0.4608534,0.18044618,0.39591712,0.1250593,1.9129145,3.394742,0.443866,0.50120616,0.33357367,2.2758133,0.7138759,0.26951724,168.0,subgraph0
0.49832085,1.2531458,0.77910376,3.6487477,0.7656183,0.0,1.1929648,0.2516193,0.0,0.0,0.7417414,1.2585993,0.57778287,2.3868082,0.0,0.0,0.0,0.3590455,0.86185366,0.0,0.095235005,0.0,0.0,2.4422343,0.0,1.9830059,0.0,0.13500153,0.0,0.0,4.3707047,0.00872922,0.0,1.4479926,0.0,0.02617792,0.47714764,2.146767,0.67884314,2.9878347,0.36024326,2.2037978,1.5495551,0.0,0.0,1.4646958,0.0,3.2931,0.815085,0.008607367,0.16304559,0.05479843,0.39568937,0.0,0.0,0.370485,2.5876048,3.775047,0.0,0.7259851,0.4867901,3.0228157,0.76840985,0.0,168.0,subgraph0
0.585045,1.337012,0.8744603,3.8880546,0.8714151,0.0,1.206408,0.27264705,0.0,0.0,0.83900803,1.366368,0.6635874,2.5015442,0.0,0.0,0.0,0.3590455,1.0138905,0.0,0.095235005,0.0,0.0,2.441775,0.0,2.0316455,0.0,0.08247072,0.0,0.0,4.521266,0.00872922,0.0,1.4817446,0.0,0.02617792,0.5948398,2.290097,0.71990585,3.070117,0.3703183,2.224831,1.55475,0.0,0.0,1.4266337,0.0,3.4390173,0.7897202,0.07050391,0.16304559,0.123697646,0.45768145,0.10754086,0.0,0.41284335,2.6999938,3.9199705,0.0,0.7621852,0.5892856,3.149261,0.8458648,0.0,168.0,subgraph0
0.056154244,0.6263752,0.24958573,1.8410404,0.07130466,0.0,0.64094234,0.0,0.0,0.0,0.34064832,1.1175776,0.0,0.9757202,0.0,0.0,0.0,0.4470615,0.189483,0.0,0.0,0.064396925,0.0,1.0942354,0.0,0.7962406,0.0,0.72741216,0.0,0.0,3.5386395,0.0,0.0,0.23618397,0.0,0.38381052,0.0,0.82867634,0.0,1.2656772,0.18688917,2.0086164,0.56214476,0.0,0.0,0.7329725,0.0,2.3401618,0.031380903,0.0,0.029902484,0.0,0.10749377,0.037788846,0.0,0.0,1.3422735,1.7642162,0.22540145,0.069477335,0.0,1.081706,0.6701466,0.0,168.0,subgraph0
0.7093903,0.98715186,0.74502814,4.0362334,0.81124437,0.0,1.2164658,0.37584943,0.0,0.0,0.9646388,1.4552181,0.44918853,2.1596088,0.0,0.0,0.0,0.4079769,1.049253,0.0,0.0,0.11578628,0.0,2.5512204,0.0,2.1082466,0.0,0.5347088,0.0,0.0,5.0525084,0.0,0.036012214,1.5223433,0.0,0.34501117,0.55298895,1.6654173,0.7938544,2.805334,0.39889628,2.6781092,1.373876,0.0,0.0,1.436185,0.0,3.7233903,0.77062273,0.20103501,0.0537165,0.03550904,0.6283275,0.008591332,0.08376375,0.39585307,2.563463,4.2169776,0.0,0.7597759,0.69043654,3.2110186,0.59288883,0.0,168.0,subgraph0
0.031200595,0.6529321,0.09217124,1.0491384,0.0,0.0,0.33598036,0.0,0.0,0.0,0.2698744,1.0033994,0.0,0.7586786,0.0,0.0,0.0,0.4470615,0.189483,0.0,0.0,0.064396925,0.0,0.5521654,0.0,0.39734712,0.0,0.72741216,0.0,0.0,2.874042,0.0,0.0,0.0,0.0,0.38381052,0.0,0.75008833,0.0,0.8911766,0.07158686,1.7698725,0.33012196,0.0,0.0,0.53428906,0.0,1.5605134,0.0,0.0,0.029902484,0.0,0.031833954,0.037788846,0.0,0.0,1.061821,0.9997373,0.14635304,0.0,0.0,0.53574836,0.6701466,0.0,168.0,subgraph0
0.32636353,0.79469526,0.55128926,3.5370173,0.54110485,0.0,1.1265669,0.10181709,0.0,0.0,0.71014667,1.2754202,0.26413852,1.9134125,0.0,0.0,0.0,0.4079769,0.7478931,0.0,0.0,0.11578628,0.0,2.2335052,0.0,1.728562,0.0,0.5113123,0.0,0.0,4.642851,0.0,0.036012214,1.196447,0.0,0.34501117,0.29515815,1.3581758,0.38931274,2.3313944,0.27384242,2.5084362,1.069646,0.0,0.0,1.1681234,0.0,3.6007128,0.5954545,0.0,0.0537165,0.0,0.48144388,0.0,0.08376375,0.22520372,2.172408,3.5975015,0.0,0.649031,0.36263883,2.7037868,0.42947167,0.0,168.0,subgraph0
